Entity,Code,Day,deaths_per_million,rolling_7d,year,month,quarter,is_weekend,daily_change,pct_change
India,IND,2020-06-07,0.17688982,0.15611546571428572,2020,2020-06,2020Q2,True,0.009420769999999995,0.056253797343449374
India,IND,2020-06-08,0.18099888,0.16231484285714284,2020,2020-06,2020Q2,False,0.004109059999999998,0.023229488276939936
India,IND,2020-06-09,0.18771367,0.1686430742857143,2020,2020-06,2020Q2,False,0.006714789999999998,0.037098516852700936
India,IND,2020-06-10,0.19342627,0.17511447857142856,2020,2020-06,2020Q2,False,0.005712600000000012,0.03043251991184248
India,IND,2020-06-11,0.2031477,0.1820297214285714,2020,2020-06,2020Q2,False,0.009721429999999975,0.05025909872531775
India,IND,2020-06-12,0.21547486,0.18930289285714283,2020,2020-06,2020Q2,False,0.012327160000000004,0.06068077561301455
India,IND,2020-06-13,0.22469518,0.19747805428571427,2020,2020-06,2020Q2,True,0.009220320000000004,0.04279069957395487
India,IND,2020-06-14,0.22710048,0.20465100571428568,2020,2020-06,2020Q2,True,0.002405299999999999,0.010704724507219154
India,IND,2020-06-15,0.2325124,0.21201008,2020,2020-06,2020Q2,False,0.0054119200000000145,0.023830508856696353
India,IND,2020-06-16,0.24343647,0.21997048,2020,2020-06,2020Q2,False,0.01092406999999998,0.046982741565611
India,IND,2020-06-17,0.41671833,0.2518693457142857,2020,2020-06,2020Q2,False,0.17328186000000004,0.7118155303517177
India,IND,2020-06-18,0.41441327,0.28205014142857143,2020,2020-06,2020Q2,False,-0.0023050600000000254,-0.005531458143441914
India,IND,2020-06-19,0.4084,0.3096108757142857,2020,2020-06,2020Q2,False,-0.006013270000000015,-0.01451032202709146
India,IND,2020-06-20,0.40729758,0.3356969328571429,2020,2020-06,2020Q2,True,-0.0011024199999999929,-0.0026993633692458108
India,IND,2020-06-21,0.4067965,0.3613677928571429,2020,2020-06,2020Q2,True,-0.0005010799999999871,-0.0012302552841094716
India,IND,2020-06-22,0.41882297,0.3879835885714286,2020,2020-06,2020Q2,False,0.012026470000000011,0.02956384826319791
India,IND,2020-06-23,0.41200796,0.41206523,2020,2020-06,2020Q2,False,-0.00681501000000001,-0.01627181527316901
India,IND,2020-06-24,0.2578683,0.3893723685714286,2020,2020-06,2020Q2,False,-0.15413966,-0.3741181602413701
India,IND,2020-06-25,0.26628682,0.36821144714285714,2020,2020-06,2020Q2,False,0.008418519999999985,0.032646587424665974
India,IND,2020-06-26,0.2734025,0.34892609,2020,2020-06,2020Q2,False,0.007115680000000013,0.026721863290117165
India,IND,2020-06-27,0.2743045,0.32992707857142856,2020,2020-06,2020Q2,True,0.0009020000000000139,0.0032991651502820574
India,IND,2020-06-28,0.28472748,0.3124886471428571,2020,2020-06,2020Q2,True,0.01042297999999997,0.03799784546006335
India,IND,2020-06-29,0.2782131,0.2924015228571428,2020,2020-06,2020Q2,False,-0.006514379999999986,-0.02287935116062556
India,IND,2020-06-30,0.28883654,0.2748056057142857,2020,2020-06,2020Q2,False,0.010623439999999984,0.0381845427120433
India,IND,2020-07-01,0.2930458,0.2798309628571428,2020,2020-07,2020Q3,False,0.004209260000000048,0.014573156152611677
India,IND,2020-07-02,0.29464933,0.28388274999999996,2020,2020-07,2020Q3,False,0.0016035299999999642,0.005471943293505532
India,IND,2020-07-03,0.29184315,0.2865171285714286,2020,2020-07,2020Q3,False,-0.0028061799999999915,-0.009523795625124953
India,IND,2020-07-04,0.29765597,0.28985305285714286,2020,2020-07,2020Q3,True,0.005812819999999996,0.01991761670609704
India,IND,2020-07-05,0.3180008,0.2946063842857143,2020,2020-07,2020Q3,True,0.02034482999999998,0.06835014933515349
India,IND,2020-07-06,0.32251075,0.30093462,2020,2020-07,2020Q3,False,0.00450995000000004,0.014182197025919496
India,IND,2020-07-07,0.32742155,0.3064467642857143,2020,2020-07,2020Q3,False,0.004910799999999993,0.015226779262396573
India,IND,2020-07-08,0.32491603,0.3109996542857143,2020,2020-07,2020Q3,False,-0.0025055199999999833,-0.007652275789421847
India,IND,2020-07-09,0.33022773,0.31608228285714285,2020,2020-07,2020Q3,False,0.005311699999999975,0.016347916106201232
India,IND,2020-07-10,0.33984894,0.32294025285714284,2020,2020-07,2020Q3,False,0.009621209999999991,0.02913507596712117
India,IND,2020-07-11,0.34756595,0.33007024999999995,2020,2020-07,2020Q3,True,0.007717010000000024,0.022707176900419457
India,IND,2020-07-12,0.34135225,0.33340617142857143,2020,2020-07,2020Q3,True,-0.006213699999999989,-0.017877758163594493
India,IND,2020-07-13,0.34886882,0.33717161,2020,2020-07,2020Q3,False,0.00751657,0.022019980826258
India,IND,2020-07-14,0.35748783,0.3414667928571428,2020,2020-07,2020Q3,False,0.008619009999999983,0.024705589911990344
India,IND,2020-07-15,0.3675099,0.34755163142857143,2020,2020-07,2020Q3,False,0.010022069999999994,0.02803471659440815
India,IND,2020-07-16,0.3794362,0.35458141285714284,2020,2020-07,2020Q3,False,0.0119263,0.032451642799282476
India,IND,2020-07-17,0.40068302,0.3632719957142857,2020,2020-07,2020Q3,False,0.02124682,0.055995764241788315
India,IND,2020-07-18,0.4159166,0.3730363742857143,2020,2020-07,2020Q3,True,0.015233580000000024,0.03801903060429179
India,IND,2020-07-19,0.41511482,0.38357388428571426,2020,2020-07,2020Q3,True,-0.0008017800000000297,-0.0019277422444788916
India,IND,2020-07-20,0.43325478,0.3956290214285715,2020,2020-07,2020Q3,False,0.01813996000000001,0.04369865667527839
India,IND,2020-07-21,0.4366623,0.40693966,2020,2020-07,2020Q3,False,0.0034075199999999972,0.007864933423238796
India,IND,2020-07-22,0.44327688,0.4177635142857143,2020,2020-07,2020Q3,False,0.006614579999999981,0.015148044610217015
India,IND,2020-07-23,0.49569237,0.4343715385714285,2020,2020-07,2020Q3,False,0.05241549000000001,0.1182454857559907
India,IND,2020-07-24,0.5010041,0.4487031214285714,2020,2020-07,2020Q3,False,0.005311729999999959,0.010715779224118371
India,IND,2020-07-25,0.5096231,0.4620897642857143,2020,2020-07,2020Q3,True,0.008619000000000043,0.01720345202763829
India,IND,2020-07-26,0.5258589,0.4779103471428572,2020,2020-07,2020Q3,True,0.016235800000000022,0.0318584459770368
India,IND,2020-07-27,0.5285648,0.49152606428571427,2020,2020-07,2020Q3,False,0.002705899999999928,0.00514567691066925
India,IND,2020-07-28,0.53527963,0.5056142542857143,2020,2020-07,2020Q3,False,0.0067148300000000605,0.01270389174610198
India,IND,2020-07-29,0.5473061,0.5204755714285715,2020,2020-07,2020Q3,False,0.012026470000000011,0.02246763995110368
India,IND,2020-07-30,0.51182795,0.5227806542857143,2020,2020-07,2020Q3,False,-0.035478149999999986,-0.06482323146042035
India,IND,2020-07-31,0.5157366,0.5248852971428571,2020,2020-07,2020Q3,False,0.003908649999999958,0.007636648213525499
India,IND,2020-08-01,0.5164381,0.5258588685714286,2020,2020-08,2020Q3,True,0.0007015000000000216,0.0013601904538091958
India,IND,2020-08-02,0.5312708,0.5266319971428571,2020,2020-08,2020Q3,True,0.014832700000000032,0.0287211574823778
India,IND,2020-08-03,0.5375847,0.5279205542857143,2020,2020-08,2020Q3,False,0.006313899999999983,0.011884522921267182
India,IND,2020-08-04,0.5525176,0.5303831214285715,2020,2020-08,2020Q3,False,0.014932900000000027,0.027777762276344653
India,IND,2020-08-05,0.56143725,0.5324018571428571,2020,2020-08,2020Q3,False,0.008919649999999946,0.016143648636713026
India,IND,2020-08-06,0.57436574,0.5413358271428572,2020,2020-08,2020Q3,False,0.01292848999999996,0.023027488824441056
India,IND,2020-08-07,0.5850894,0.55124337,2020,2020-08,2020Q3,False,0.010723660000000024,0.018670438107955434
India,IND,2020-08-08,0.6020267,0.5634703128571429,2020,2020-08,2020Q3,True,0.016937300000000044,0.028948225689954477
India,IND,2020-08-09,0.6028285,0.5736928414285715,2020,2020-08,2020Q3,True,0.0008017999999999637,0.0013318346179662655
India,IND,2020-08-10,0.6264806,0.5863922557142857,2020,2020-08,2020Q3,False,0.023652100000000065,0.039235205369354764
India,IND,2020-08-11,0.63329566,0.5979319785714285,2020,2020-08,2020Q3,False,0.006815059999999984,0.010878325681593415
India,IND,2020-08-12,0.63099056,0.6078681657142857,2020,2020-08,2020Q3,False,-0.00230510000000006,-0.0036398480924376697
India,IND,2020-08-13,0.63479894,0.61650148,2020,2020-08,2020Q3,False,0.0038083800000000556,0.006035557806126413
India,IND,2020-08-14,0.6469257,0.6253352371428571,2020,2020-08,2020Q3,False,0.012126760000000014,0.01910330852159281
India,IND,2020-08-15,0.6532396,0.6326513657142857,2020,2020-08,2020Q3,True,0.006313899999999983,0.009759853411295927
India,IND,2020-08-16,0.6615579,0.6410412799999999,2020,2020-08,2020Q3,True,0.0083183,0.012733918764263441
India,IND,2020-08-17,0.65494335,0.6451073871428571,2020,2020-08,2020Q3,False,-0.006614549999999997,-0.00999844458058774
India,IND,2020-08-18,0.65544444,0.6482714985714286,2020,2020-08,2020Q3,False,0.0005010899999999818,0.0007650890722075143
India,IND,2020-08-19,0.6813014,0.6554587614285714,2020,2020-08,2020Q3,False,0.02585695999999993,0.03944950696354965
India,IND,2020-08-20,0.68480915,0.6626030771428572,2020,2020-08,2020Q3,False,0.0035077500000000317,0.0051486023660014535
India,IND,2020-08-21,0.68240386,0.6676713857142857,2020,2020-08,2020Q3,False,-0.0024052900000000044,-0.0035123508498682288
India,IND,2020-08-22,0.6772926,0.6711075285714286,2020,2020-08,2020Q3,True,-0.005111259999999951,-0.007490080727268977
India,IND,2020-08-23,0.6740855,0.6728971857142857,2020,2020-08,2020Q3,True,-0.0032071000000000183,-0.004735176495358151
India,IND,2020-08-24,0.66356236,0.674128472857143,2020,2020-08,2020Q3,False,-0.010523139999999986,-0.01561098703354391
India,IND,2020-08-25,0.6607562,0.6748872957142857,2020,2020-08,2020Q3,False,-0.002806160000000002,-0.004228931852011675
India,IND,2020-08-26,0.6574488,0.6714797814285715,2020,2020-08,2020Q3,False,-0.0033073999999999604,-0.005005477057952623
India,IND,2020-08-27,0.662059,0.66822976,2020,2020-08,2020Q3,False,0.004610199999999898,0.0070122570761401715
India,IND,2020-08-28,0.6694754,0.6663828371428571,2020,2020-08,2020Q3,False,0.007416400000000101,0.01120202278044724
India,IND,2020-08-29,0.67709213,0.6663541985714286,2020,2020-08,2020Q3,True,0.0076167299999999605,0.01137716187928639
India,IND,2020-08-30,0.6807001,0.6672991414285715,2020,2020-08,2020Q3,True,0.003607970000000016,0.005328624924351155
India,IND,2020-08-31,0.6942299,0.6716802185714287,2020,2020-08,2020Q3,False,0.013529799999999925,0.01987630088492698
India,IND,2020-09-01,0.6913235,0.6760469757142857,2020,2020-09,2020Q3,False,-0.0029063999999999757,-0.004186509396959082
India,IND,2020-09-02,0.6899204,0.6806857757142856,2020,2020-09,2020Q3,False,-0.0014030999999999905,-0.0020295852809864012
India,IND,2020-09-03,0.6919248,0.6849523185714287,2020,2020-09,2020Q3,False,0.0020044000000000173,0.0029052626940730963
India,IND,2020-09-04,0.69583344,0.6887177528571428,2020,2020-09,2020Q3,False,0.003908640000000019,0.005648937572406698
India,IND,2020-09-05,0.70264846,0.6923686571428572,2020,2020-09,2020Q3,True,0.006815020000000005,0.009794039217201123
India,IND,2020-09-06,0.7143743,0.6971792571428571,2020,2020-09,2020Q3,True,0.011725839999999987,0.01668806048475502
India,IND,2020-09-07,0.7188842,0.7007013000000001,2020,2020-09,2020Q3,False,0.004509899999999956,0.00631307705218398
India,IND,2020-09-08,0.7503536,0.7091341714285714,2020,2020-09,2020Q3,False,0.03146939999999998,0.04377533961658919
India,IND,2020-09-09,0.75736904,0.7187696914285715,2020,2020-09,2020Q3,False,0.007015440000000095,0.009349512016734618
India,IND,2020-09-10,0.7702975,0.7299657914285714,2020,2020-09,2020Q3,False,0.01292845999999992,0.017070225104527603
India,IND,2020-09-11,0.7816225,0.7422213714285715,2020,2020-09,2020Q3,False,0.01132500000000003,0.014702111846397026
India,IND,2020-09-12,0.7928472,0.7551069057142856,2020,2020-09,2020Q3,True,0.011224699999999976,0.014360768785443012
India,IND,2020-09-13,0.79775804,0.7670188685714285,2020,2020-09,2020Q3,True,0.004910839999999972,0.0061939299274815784
India,IND,2020-09-14,0.8097846,0.7800046399999999,2020,2020-09,2020Q3,False,0.01202656000000002,0.015075448189779461
India,IND,2020-09-15,0.8018671,0.7873637114285714,2020,2020-09,2020Q3,False,-0.00791749999999991,-0.00977729139329142
India,IND,2020-09-16,0.8194058,0.7962261057142858,2020,2020-09,2020Q3,False,0.017538699999999907,0.021872327721139673
India,IND,2020-09-17,0.8153969,0.8026688771428571,2020,2020-09,2020Q3,False,-0.004008899999999982,-0.004892447673667921
India,IND,2020-09-18,0.81188923,0.8069926957142857,2020,2020-09,2020Q3,False,-0.0035076699999999628,-0.004301794622962096
India,IND,2020-09-19,0.81649935,0.8103715742857143,2020,2020-09,2020Q3,True,0.00461011999999994,0.005678262292012404
India,IND,2020-09-20,0.81840354,0.8133209314285715,2020,2020-09,2020Q3,True,0.0019041900000000833,0.002332139027422464
India,IND,2020-09-21,0.81780225,0.81446631,2020,2020-09,2020Q3,False,-0.0006012900000000876,-0.0007347108982447281
India,IND,2020-09-22,0.817702,0.8167284385714285,2020,2020-09,2020Q3,False,-0.00010024999999991291,-0.00012258464683845283
India,IND,2020-09-23,0.79715675,0.8135500028571429,2020,2020-09,2020Q3,False,-0.02054525000000007,-0.025125595877226736
India,IND,2020-09-24,0.79685605,0.81090131,2020,2020-09,2020Q3,False,-0.0003006999999999316,-0.0003772156479888711
India,IND,2020-09-25,0.79354876,0.8082812428571428,2020,2020-09,2020Q3,False,-0.0033072900000000738,-0.004150423404578607
India,IND,2020-09-26,0.7777139,0.8027404642857142,2020,2020-09,2020Q3,True,-0.015834860000000006,-0.019954488996996256
India,IND,2020-09-27,0.7768119,0.7967988014285715,2020,2020-09,2020Q3,True,-0.0009019999999999584,-0.0011598095392147956
India,IND,2020-09-28,0.7676918,0.7896401657142856,2020,2020-09,2020Q3,False,-0.009120099999999964,-0.011740422617109725
India,IND,2020-09-29,0.7399306,0.7785299657142858,2020,2020-09,2020Q3,False,-0.02776120000000004,-0.036161907682223604
India,IND,2020-09-30,0.7493514,0.77170063,2020,2020-09,2020Q3,False,0.009420800000000007,0.012732004866402358
India,IND,2020-10-01,0.75456285,0.7656587442857143,2020,2020-10,2020Q4,False,0.005211450000000006,0.006954614350490385
India,IND,2020-10-02,0.74995273,0.75943074,2020,2020-10,2020Q4,False,-0.004610120000000051,-0.0061096567370101384
India,IND,2020-10-03,0.7479483,0.7551785114285714,2020,2020-10,2020Q4,True,-0.002004429999999946,-0.002672741787339006
India,IND,2020-10-04,0.7295077,0.7484207685714285,2020,2020-10,2020Q4,True,-0.01844060000000003,-0.0246549126457003
India,IND,2020-10-05,0.7158776,0.74101874,2020,2020-10,2020Q4,False,-0.013630099999999978,-0.018683970025265006
India,IND,2020-10-06,0.7267015,0.7391288685714285,2020,2020-10,2020Q4,False,0.010823899999999997,0.01511976349029509
India,IND,2020-10-07,0.70735884,0.7331299314285714,2020,2020-10,2020Q4,False,-0.019342659999999956,-0.026617063539844055
India,IND,2020-10-08,0.68631244,0.7233798728571428,2020,2020-10,2020Q4,False,-0.02104640000000002,-0.029753498238602627
India,IND,2020-10-09,0.67318356,0.7124128485714286,2020,2020-10,2020Q4,False,-0.01312888000000001,-0.019129596426956774
India,IND,2020-10-10,0.6588519,0.6996847914285714,2020,2020-10,2020Q4,True,-0.014331659999999968,-0.021289379081093407
India,IND,2020-10-11,0.6566471,0.6892761342857143,2020,2020-10,2020Q4,True,-0.0022048000000000068,-0.0033464273230447983
India,IND,2020-10-12,0.6479279,0.6795690342857144,2020,2020-10,2020Q4,False,-0.008719200000000038,-0.013278365197988418
India,IND,2020-10-13,0.63008857,0.6657671871428572,2020,2020-10,2020Q4,False,-0.017839330000000042,-0.0275328937062288
India,IND,2020-10-14,0.60443205,0.65106336,2020,2020-10,2020Q4,False,-0.02565651999999996,-0.04071891035890396
India,IND,2020-10-15,0.57526773,0.63519983,2020,2020-10,2020Q4,False,-0.02916432000000002,-0.04825078352479828
India,IND,2020-10-16,0.5683525,0.6202239642857144,2020,2020-10,2020Q4,False,-0.006915229999999939,-0.012020889821161895
India,IND,2020-10-17,0.55943286,0.6060212442857144,2020,2020-10,2020Q4,True,-0.008919640000000006,-0.01569385196686912
India,IND,2020-10-18,0.57095826,0.5937799814285715,2020,2020-10,2020Q4,True,0.011525400000000019,0.020601936039295277
India,IND,2020-10-19,0.5472059,0.5793911242857143,2020,2020-10,2020Q4,False,-0.023752360000000028,-0.04160086938754515
India,IND,2020-10-20,0.53527963,0.56584699,2020,2020-10,2020Q4,False,-0.011926270000000017,-0.02179484906869611
India,IND,2020-10-21,0.53397673,0.5557819442857143,2020,2020-10,2020Q4,False,-0.0013028999999999957,-0.002434054888283299
India,IND,2020-10-22,0.5361816,0.5501982114285714,2020,2020-10,2020Q4,False,0.0022048700000000254,0.004129149972509127
India,IND,2020-10-23,0.5156363,0.5426673257142857,2020,2020-10,2020Q4,False,-0.02054529999999999,-0.03831780128225215
India,IND,2020-10-24,0.49689505,0.533733352857143,2020,2020-10,2020Q4,True,-0.018741250000000043,-0.03634587014141566
India,IND,2020-10-25,0.45129454,0.5166385357142856,2020,2020-10,2020Q4,True,-0.04560050999999998,-0.09177090816259892
India,IND,2020-10-26,0.44137266,0.5015195014285715,2020,2020-10,2020Q4,False,-0.009921879999999994,-0.021985375670620755
India,IND,2020-10-27,0.4314508,0.4866868114285715,2020,2020-10,2020Q4,False,-0.009921860000000005,-0.022479552766136446
India,IND,2020-10-28,0.41050464,0.4690479414285714,2020,2020-10,2020Q4,False,-0.020946160000000047,-0.04854820062913323
India,IND,2020-10-29,0.39196378,0.4484453957142857,2020,2020-10,2020Q4,False,-0.018540859999999992,-0.045166018099088934
India,IND,2020-10-30,0.37923574,0.42895960142857137,2020,2020-10,2020Q4,False,-0.012728039999999996,-0.03247249018774134
India,IND,2020-10-31,0.36931387,0.4107337185714286,2020,2020-10,2020Q4,True,-0.00992187,-0.026162803115550193
India,IND,2020-11-01,0.35849002,0.39747593000000003,2020,2020-11,2020Q4,True,-0.010823849999999968,-0.029307997557741272
India,IND,2020-11-02,0.36009356,0.38586463,2020,2020-11,2020Q4,False,0.0016035399999999589,0.004473039444724103
India,IND,2020-11-03,0.36029398,0.37569937,2020,2020-11,2020Q4,False,0.00020042000000003446,0.0005565775738951562
India,IND,2020-11-04,0.36089534,0.3686123271428571,2020,2020-11,2020Q4,False,0.0006013599999999952,0.0016690814539837007
India,IND,2020-11-05,0.37963662,0.36685130428571433,2020,2020-11,2020Q4,False,0.01874127999999997,0.05192995841952408
India,IND,2020-11-06,0.39036027,0.3684405228571429,2020,2020-11,2020Q4,False,0.010723650000000029,0.028247143281383114
India,IND,2020-11-07,0.392966,0.3718193985714286,2020,2020-11,2020Q4,True,0.002605729999999973,0.006675192636791616
India,IND,2020-11-08,0.40188566,0.3780187757142857,2020,2020-11,2020Q4,True,0.008919659999999996,0.02269829959843861
India,IND,2020-11-09,0.40128434,0.3839031728571428,2020,2020-11,2020Q4,False,-0.0006013199999999608,-0.0014962464697046984
India,IND,2020-11-10,0.39707506,0.38915761285714284,2020,2020-11,2020Q4,False,-0.0042092800000000374,-0.010489519725589203
India,IND,2020-11-11,0.3968746,0.3942975071428571,2020,2020-11,2020Q4,False,-0.0002004599999999579,-0.0005048415783150961
India,IND,2020-11-12,0.3814406,0.39455521857142856,2020,2020-11,2020Q4,False,-0.015434000000000003,-0.03888885809270737
India,IND,2020-11-13,0.36911345,0.3915199585714286,2020,2020-11,2020Q4,False,-0.012327150000000009,-0.03231735164007188
India,IND,2020-11-14,0.36340085,0.3872963657142857,2020,2020-11,2020Q4,True,-0.005712600000000012,-0.015476542510168612
India,IND,2020-11-15,0.3521761,0.380195,2020,2020-11,2020Q4,True,-0.011224750000000006,-0.030888067543045072
India,IND,2020-11-16,0.34666395,0.3723920871428571,2020,2020-11,2020Q4,False,-0.0055121499999999934,-0.015651686755574823
India,IND,2020-11-17,0.34676418,0.3652048185714286,2020,2020-11,2020Q4,False,0.00010022999999997895,0.0002891272657568056
India,IND,2020-11-18,0.3429558,0.35750213285714283,2020,2020-11,2020Q4,False,-0.00380838,-0.010982622253544183
India,IND,2020-11-19,0.34646353,0.35250540857142854,2020,2020-11,2020Q4,False,0.003507730000000042,0.010227936078060385
India,IND,2020-11-20,0.3501717,0.3497994442857143,2020,2020-11,2020Q4,False,0.003708169999999955,0.010702915830707926
India,IND,2020-11-21,0.35458142,0.34853952571428565,2020,2020-11,2020Q4,True,0.004409720000000006,0.012593022223098105
India,IND,2020-11-22,0.35999334,0.3496562742857143,2020,2020-11,2020Q4,True,0.0054119200000000145,0.015262841465297328
India,IND,2020-11-23,0.36761013,0.3526485857142857,2020,2020-11,2020Q4,False,0.007616789999999984,0.02115814142561634
India,IND,2020-11-24,0.37071696,0.35607041142857143,2020,2020-11,2020Q4,False,0.003106830000000005,0.008451426515368343
India,IND,2020-11-25,0.3714185,0.3601365114285714,2020,2020-11,2020Q4,False,0.0007015400000000005,0.0018923871192728647
India,IND,2020-11-26,0.36530504,0.3628281557142857,2020,2020-11,2020Q4,False,-0.0061134599999999595,-0.01645976169738439
India,IND,2020-11-27,0.35608473,0.36367287428571426,2020,2020-11,2020Q4,False,-0.00922031000000001,-0.025240029538054043
India,IND,2020-11-28,0.34816727,0.36275656714285714,2020,2020-11,2020Q4,True,-0.007917460000000043,-0.02223476418098591
India,IND,2020-11-29,0.34766617,0.3609955428571428,2020,2020-11,2020Q4,True,-0.0005010999999999766,-0.0014392507371527863
India,IND,2020-11-30,0.34085116,0.3571728328571429,2020,2020-11,2020Q4,False,-0.00681501000000001,-0.01960216606637344
India,IND,2020-12-01,0.3410516,0.3529349242857143,2020,2020-12,2020Q4,False,0.00020044000000002393,0.0005880572622960489
India,IND,2020-12-02,0.34305602,0.3488831414285714,2020,2020-12,2020Q4,False,0.0020044200000000068,0.005877175184048511
India,IND,2020-12-03,0.34325644,0.34573334142857143,2020,2020-12,2020Q4,False,0.00020041999999997895,0.0005842194519716237
India,IND,2020-12-04,0.34806705,0.3445879585714286,2020,2020-12,2020Q4,False,0.004810609999999993,0.014014624168449563
India,IND,2020-12-05,0.350773,0.3449602057142857,2020,2020-12,2020Q4,True,0.0027059500000000125,0.00777422051297294
India,IND,2020-12-06,0.3493699,0.3452035957142857,2020,2020-12,2020Q4,True,-0.0014030999999999905,-0.004000022806772474
India,IND,2020-12-07,0.34415844,0.34567606428571424,2020,2020-12,2020Q4,False,-0.005211460000000001,-0.014916740108406601
India,IND,2020-12-08,0.334437,0.34473112142857143,2020,2020-12,2020Q4,False,-0.009721440000000026,-0.028246989961948965
India,IND,2020-12-09,0.32451516,0.34208242714285714,2020,2020-12,2020Q4,False,-0.00992183999999996,-0.029667291597520462
India,IND,2020-12-10,0.31308997,0.3377729314285714,2020,2020-12,2020Q4,False,-0.01142519000000003,-0.03520695304342647
India,IND,2020-12-11,0.30046216,0.33097223285714283,2020,2020-12,2020Q4,False,-0.012627810000000017,-0.040332847455956555
India,IND,2020-12-12,0.2934467,0.32278276142857143,2020,2020-12,2020Q4,True,-0.007015459999999973,-0.023348896912676054
India,IND,2020-12-13,0.28432658,0.31349085857142855,2020,2020-12,2020Q4,True,-0.00912012000000001,-0.03107930673611259
India,IND,2020-12-14,0.27881444,0.3041560014285714,2020,2020-12,2020Q4,False,-0.005512139999999999,-0.019386650379292658
India,IND,2020-12-15,0.2757076,0.2957660871428572,2020,2020-12,2020Q4,False,-0.0031068399999999996,-0.011143038359132329
India,IND,2020-12-16,0.27420428,0.2885788185714286,2020,2020-12,2020Q4,False,-0.0015033199999999747,-0.005452588176749429
India,IND,2020-12-17,0.2684917,0.2822076371428571,2020,2020-12,2020Q4,False,-0.005712580000000023,-0.02083329990326932
India,IND,2020-12-18,0.2608749,0.2765523142857143,2020,2020-12,2020Q4,False,-0.007616799999999979,-0.02836884715616894
India,IND,2020-12-19,0.25135392,0.27053906,2020,2020-12,2020Q4,True,-0.009520980000000012,-0.03649634364977239
India,IND,2020-12-20,0.24634288,0.2651128171428571,2020,2020-12,2020Q4,True,-0.005011040000000022,-0.01993619196390506
India,IND,2020-12-21,0.24604222,0.26043107142857147,2020,2020-12,2020Q4,False,-0.0003006599999999804,-0.0012204939716543572
India,IND,2020-12-22,0.24073051,0.25543434428571427,2020,2020-12,2020Q4,False,-0.005311709999999997,-0.021588611905712707
India,IND,2020-12-23,0.23531859,0.24987924571428574,2020,2020-12,2020Q4,False,-0.0054119200000000145,-0.022481238460384634
India,IND,2020-12-24,0.23100908,0.24452458571428573,2020,2020-12,2020Q4,False,-0.004309509999999989,-0.018313512757321848
India,IND,2020-12-25,0.23080865,0.24022940714285715,2020,2020-12,2020Q4,False,-0.00020043000000000144,-0.0008676282334876273
India,IND,2020-12-26,0.22118744,0.23591991,2020,2020-12,2020Q4,True,-0.009621209999999991,-0.04168478954319954
India,IND,2020-12-27,0.21497375,0.2314386057142857,2020,2020-12,2020Q4,True,-0.006213690000000022,-0.02809241790582695
India,IND,2020-12-28,0.20956182,0.22622711999999998,2020,2020-12,2020Q4,False,-0.0054119299999999815,-0.025174841114322
India,IND,2020-12-29,0.204651,0.2210729042857143,2020,2020-12,2020Q4,False,-0.00491082000000001,-0.02343375334304698
India,IND,2020-12-30,0.19994062,0.21601890857142855,2020,2020-12,2020Q4,False,-0.004710379999999986,-0.023016647854151584
India,IND,2020-12-31,0.19863775,0.21139443285714285,2020,2020-12,2020Q4,False,-0.0013028700000000115,-0.006516284684923046
India,IND,2021-01-01,0.19062008,0.20565320857142858,2021,2021-01,2021Q1,False,-0.008017670000000005,-0.04036327435243303
India,IND,2021-01-02,0.18791412,0.20089987714285715,2021,2021-01,2021Q1,True,-0.0027059600000000072,-0.014195566385241332
India,IND,2021-01-03,0.18170042,0.1961465442857143,2021,2021-01,2021Q1,True,-0.006213699999999989,-0.03306670089506836
India,IND,2021-01-04,0.17518607,0.19123572285714285,2021,2021-01,2021Q1,False,-0.006514350000000002,-0.03585214607649234
India,IND,2021-01-05,0.1700748,0.1862962657142857,2021,2021-01,2021Q1,False,-0.005111270000000001,-0.029176235302270315
India,IND,2021-01-06,0.16786994,0.18171473999999996,2021,2021-01,2021Q1,False,-0.002204860000000003,-0.012964060519253917
India,IND,2021-01-07,0.16015294,0.17621691,2021,2021-01,2021Q1,False,-0.007717000000000002,-0.04597011233815895
India,IND,2021-01-08,0.15794808,0.17154948142857143,2021,2021-01,2021Q1,False,-0.002204860000000003,-0.013767215263110422
India,IND,2021-01-09,0.15834896,0.16732588714285715,2021,2021-01,2021Q1,True,0.0004008800000000201,0.002538049212120974
India,IND,2021-01-10,0.15674543,0.16376088857142856,2021,2021-01,2021Q1,True,-0.0016035300000000197,-0.010126558456714951
India,IND,2021-01-11,0.15143372,0.1603676957142857,2021,2021-01,2021Q1,False,-0.005311709999999997,-0.033887495156956104
India,IND,2021-01-12,0.14802621,0.1572178971428571,2021,2021-01,2021Q1,False,-0.0034075100000000025,-0.022501659471879876
India,IND,2021-01-13,0.14181252,0.15349540857142857,2021,2021-01,2021Q1,False,-0.006213689999999994,-0.041976957999532605
India,IND,2021-01-14,0.13940722,0.15053173428571429,2021,2021-01,2021Q1,False,-0.002405299999999999,-0.016961125858281023
India,IND,2021-01-15,0.13509773,0.14726739857142856,2021,2021-01,2021Q1,False,-0.004309489999999999,-0.030912961322950072
India,IND,2021-01-16,0.12978601,0.14318697714285714,2021,2021-01,2021Q1,True,-0.005311719999999992,-0.03931761103609954
India,IND,2021-01-17,0.1277816,0.13904928714285716,2021,2021-01,2021Q1,True,-0.002004410000000012,-0.015443960408367707
